measure,first,second,third
18.389063578161082,modèle,économique,ultralibéral
20.949388559095713,tard,portes,paris
16.78890204261503,tard,jeanne,sait
21.130401327484172,projet,radicalement,différent
15.439588504283172,projet,redressement,économique
13.239478435961384,projet,contre,projet
10.439213063446488,projet,front,national
18.509972314619585,faire,objet,publication
17.41936976583867,faire,objet,enquête
15.114328512246733,faire,élire,députés
14.991904194743089,faire,baisser,salaires
14.900467629635639,faire,respecter,lois
13.51697537375345,faire,demain,voulu
13.498525787968465,faire,entendre,voix
13.478145752597548,faire,croire,cinq
13.24813856689574,faire,grand,rassemblement
13.068221532036315,faire,prendre,charge
11.799473475008131,faire,quelque,chose
11.334867191422497,faire,appliquer,politique
9.733116661669218,faire,croire,français
8.169281297666029,faire,front,national
7.228122761519451,faire,plus,grand
16.88358789330935,œuvre,patriotisme,économique
21.43615996659381,rend,compte,productivité
23.0197778869871,manuels,salaires,intellectuels
13.644127876375844,voudrais,simplement,faire
13.610127205140515,voudrais,simplement,dire
11.618539444956717,voudrais,abord,dire
18.00916077961307,démontrons,paris,plus
19.240739114569234,liste,arrivée,tête
12.808666377873507,liste,front,national
28.909458255139423,jargeau,juin,patay
19.793251113574946,intégré,culture,nationale
21.817133836190685,conseil,général,corrèze
19.17437239419143,conseil,régional,nord
16.423514224460906,conseil,français,culte
16.907331310163823,connu,parti,socialiste
17.906188304454215,dette,publique,réelle
20.56815077409847,majorité,qualifiée,conseil
19.345758352762022,majorité,socialo,communiste
12.345655217962857,croire,cinq,plus
17.895817246531543,novembre,2011,contre
23.206101053616024,charles,devenu,restera
22.213134645470554,exportations,agricoles,certes
11.83846098013386,honneur,front,national
18.436288558296514,vingt,dernières,années
22.989340500358907,pape,martin,sera
20.141970716196322,parité,franc,euro
16.776521405729262,soient,leurs,origines
16.476961123870353,soient,leurs,opinions
16.46517349329741,simple,bonne,raison
17.213727980885416,lutte,contre,terrorisme
16.39430022652723,lutte,contre,corruption
15.575216011887523,lutte,contre,insécurité
15.091737456506799,lutte,contre,mondialisation
12.727543634642426,lutte,contre,immigration
28.25049517297449,écrase,anglais,jargeau
20.262568005275064,population,mondiale,passée
19.042208120183165,république,reconnaît,aucune
18.84956304224077,république,reconnait,aucune
13.787598132765954,république,vive,france
10.05733317807481,république,française,front
11.635262124760217,avait,certain,nombre
22.260548837638403,métropole,outre,étranger
21.071581388304924,préparé,sortie,euro
23.1055474509554,fabius,strauss,kahn
22.424888546360652,baisse,allocations,familiales
20.250390815128526,baisse,salaires,manuels
17.825084980395854,baisse,salaires,travailleurs
15.460282452895857,baisse,pouvoir,achat
13.621554741704713,baisse,salaires,français
15.688920817781739,semaines,quelques,mois
13.791341088066446,semaines,plus,tard
20.99549575410474,institution,droits,douane
16.88412404663672,frontières,leurs,justes
14.55930690893679,présidente,front,national
17.136615572608346,président,cour,comptes
16.91197697506721,président,conseil,constitutionnel
16.200322469430187,président,conseil,général
15.869721479669767,président,république,sortant
15.347500852609127,président,etats,unis
15.160554337847124,président,groupe,socialiste
14.225865289895037,président,république,chef
12.866584484227662,président,assemblée,nationale
12.58686294946099,président,pouvoir,achat
12.34945974091946,président,front,national
10.907548448560064,président,république,avait
10.801839007388935,président,république,française
10.708589596685457,président,république,président
10.029468077091533,président,république,était
24.51473232588994,jean,michel,dubois
22.92146652143757,jean,claude,martinez
22.81093359565893,jean,pierre,stirbois
20.34359344550273,jean,marie,chevallier
19.736953983772214,jean,françois,copé
15.14629200512912,jean,marie,avait
21.669462015332048,viande,abattue,france
12.99883897013639,électeurs,front,national
21.944990714032887,temps,désinformation,diabolisation
16.843452687570814,temps,chômage,massif
20.616199503083322,disparition,pure,simple
17.17441158135556,disparition,services,publics
26.304942956996868,brûlée,vive,1431
11.86996627834132,identité,sécurité,français
21.67222732482734,installation,jeunes,agriculteurs
27.685259077097335,signe,religieux,ostentatoire
18.56382200349888,tours,élection,présidentielle
20.01318192068172,techniques,pourrait,croire
14.379672405358367,chirac,sera,pire
11.925741565326032,chirac,président,république
16.136238900921526,voix,élections,présidentielles
13.766410451538292,voix,premier,tour
12.274178732252377,voix,front,national
23.54807509070515,banques,dépôt,banques
19.096056770475673,banques,marchés,financiers
25.645486730051566,qatar,arabie,saoudite
22.588936981466293,savent,lire,écrire
19.798490415541806,libération,train,anciens
22.72623643108364,furent,principes,objectifs
14.835862131664193,quelque,chose,important
13.332624028377491,quelque,chose,assez
10.148509271647292,quelque,chose,bien
18.377529645648725,forces,nationales,action
14.661939573388725,peuple,amour,patrie
10.495607952651838,peuple,français,puisse
8.616253306731693,peuple,français,liberté
8.06234951023302,peuple,français,peuple
7.647312010954167,peuple,peuple,français
21.042667379394572,belles,dents,pays
22.497588034939252,vigoureuse,contre,ennemi
11.904803474962556,autour,front,national
20.162508572400586,ministère,affaires,étrangères
21.577991254981566,traité,lisbonne,interdit
20.147401680010375,peines,prison,ferme
13.540592161066726,enfin,chers,amis
12.370435395179214,enfin,veux,dire
15.907776404716241,élection,présidentielle,2002
14.224511830383289,élection,présidentielle,élection
13.534967140826694,élection,présidentielle,effet
11.749051593029503,élection,président,république
15.937307172701804,marine,candidat,socialiste
10.705788943041238,petit,pays,millions
21.88126136330876,arts,armes,lois
23.48538612111681,faibles,riches,puissants
16.320369307365,mise,place,protectionnisme
15.007704133806616,mise,place,euro
19.900538251919365,dont,fallait,affranchir
17.315575751198217,dont,sait,pertinemment
12.281628419274874,dont,parle,jamais
10.365658740238874,dont,france,besoin
9.966463641204268,dont,voit,bien
9.476371963101265,dont,suis,président
19.558687044428112,autant,dieu,prête
12.399678097161413,autant,plus,nécessaire
18.725133874636484,zone,libre,échange
21.64267171444451,reconnaît,aucune,communauté
16.15519705862541,appelle,voix,disent
20.23080149424435,action,vigoureuse,contre
14.526900850380994,rendent,bien,compte
13.253498479412706,empêcher,front,national
27.519955847967708,1431,bûcher,rouen
24.775122010468174,équivalent,ville,rennes
20.347157243128095,accomplir,plus,prodigieux
21.099732428619063,laxisme,judiciaire,moral
12.596122066460232,sert,plus,rien
20.56382173333934,aides,européennes,exportations
21.44509761307541,ciel,tombe,tête
21.074941002099283,lundi,après,midi
24.372750923025478,pacte,stabilité,budgétaire
16.25685784817309,fête,travail,travailleurs
19.9351658737101,etats,unis,amérique
15.595909694682753,etats,unis,exemple
20.964887456634372,sera,épargné,échange
20.075070374384794,sera,chargé,adopter
16.54886526010094,sera,pire,jospin
27.665532672253335,vendue,anglais,bourguignons
19.96317611501726,culture,nationale,érigé
23.08324430583049,oppression,pauvres,faibles
17.200690311666257,intérêt,marchés,financiers
9.982947665766389,intérêt,france,français
24.71628597271796,souffle,acte,prière
26.201639006632732,ultra,libéralisme,mondialisé
19.33177914196917,accéder,second,tour
12.624895250564371,député,front,national
21.450026636502116,reconnait,aucune,communauté
13.95292075869914,ensemble,classe,politique
13.224263692367067,ensemble,territoire,national
9.371872584229592,ensemble,peuple,français
14.847155970943206,responsabilité,devant,histoire
10.666879379801667,protéger,peuple,français
16.93280620731894,étrangers,situation,légale
12.151393970082939,dois,dire,suis
11.134285321085322,intérieur,front,national
19.132126025183194,marchés,financiers,taux
25.94793240295405,hommage,mohammed,merah
22.686011617430964,hommage,annuel,jeanne
25.125289008027927,demain,rase,gratis
14.739367795089901,demain,voulu,faire
28.928567078087127,jugée,tribunal,ecclésiastique
24.808985462334448,meurt,henri,angleterre
10.721737373832177,agit,front,national
20.370858982783492,mêmes,charges,fiscales
13.706864097350646,front,national,vive
13.670338221325533,front,national,apporte
13.40730381549174,front,national,démontré
13.319840974241401,front,national,rassemblement
13.269800291741802,front,national,incarne
12.790632455043244,front,national,serais
12.579484790874428,front,national,représente
12.291826598071804,front,national,monter
12.269800291741799,front,national,congrès
11.961047585602184,front,national,extrême
11.887929656398157,front,national,auront
11.71428156891313,front,national,ayant
11.555668331873441,front,national,parti
11.532834697575598,front,national,arrive
11.471844067686458,front,national,assemblée
11.40730381549174,front,national,aurait
11.17464305870147,front,national,aura
11.088986974156757,front,national,avait
11.078180219200181,front,national,demande
10.998591954462313,front,national,sera
10.96104758560218,front,national,jean
10.846588861017256,front,national,conseil
10.63119982741858,front,national,veut
10.532834697575595,front,national,était
10.336914487600339,front,national,mouvement
10.294603682742384,front,national,serait
10.275275421807955,front,national,chers
10.12436985222024,front,national,surtout
9.881235003824159,front,national,jamais
9.837882165666365,front,national,soit
9.792593971376537,front,national,celui
9.730484793689186,front,national,front
9.659558382572289,front,national,premier
9.60166741066044,front,national,dont
9.549322820364171,front,national,gens
9.517343615833106,front,national,voilà
9.4889175810454,front,national,beaucoup
9.487645923809342,front,national,évidemment
9.453107505104864,front,national,enfin
9.4176457597132,front,national,aujourd
9.311379395493205,front,national,abord
9.19638899941782,front,national,bien
9.063895993193924,front,national,toujours
8.890028122282157,front,national,président
8.614448463129253,front,national,crois
8.566001561510795,front,national,autres
8.524660766129902,front,national,faut
8.494414479261785,front,national,ailleurs
8.484471676014198,front,national,contre
8.43002389199183,front,national,suis
7.847353202778667,front,national,faire
6.714862668143972,front,national,plus
24.96694374980018,dessous,seuil,pauvreté
20.934429904536454,insultes,plus,ignobles
16.004983547155142,regarder,réalité,face
19.04255443324584,candidat,rassemblement,bleu
17.088082773103217,candidat,présidence,république
16.738294491434942,candidat,élections,présidentielles
15.018252941077819,candidat,élection,présidentielle
11.139268728599586,candidat,front,national
9.38677146060893,candidat,peuple,français
21.412551931083453,moyen,oppression,pauvres
18.289109792727547,moyen,liberté,individuelle
27.093691093265612,évêque,pierre,cauchon
24.456946050441907,invasion,tiers,mondiste
19.154570752975943,oeuvre,libre,circulation
18.925514601358493,neutralité,politique,religieuse
29.590345175859106,assistances,irrésistiblement,catastrophe
21.533106463011368,régionaux,conseils,généraux
21.26507486088563,présomption,légitime,défense
14.144533127190929,jospin,homme,gauche
29.25049517297449,tribunal,ecclésiastique,présidé
21.933384094384902,charges,fiscales,sociales
21.726236431083652,rurale,équité,sociale
23.519955847967708,bûcher,rouen,dernier
24.313290299710374,complice,forfaiture,quatre
22.329302189467505,présenter,candidature,arabe
10.26707639421798,rendre,peuple,français
16.868616801543087,frein,immigrés,plus
29.23984792877497,générations,baby,boom
19.063066725080834,constitution,république,reconnaît
17.241065027058834,constitution,vème,république
16.98796526984012,constitution,française,article
16.763526109318903,constitution,européenne,2005
21.692953468887335,aller,secours,libérer
20.703924586708347,aller,emprunter,marchés
15.381737387107478,aller,fond,choses
13.02036425663523,aller,plus,loin
17.45130350905452,avons,places,prison
15.854153022978416,avons,supprimé,frontières
15.581256035165882,avons,payé,milliards
14.518586926078093,avons,millions,chômeurs
13.682706305839197,avons,perdu,millions
11.6497982179181,avons,certain,nombre
11.313774289198264,avons,plus,moyens
16.856613174572384,prospérité,solidarité,nationale
19.01811866306541,défense,intérêts,électoraux
15.673287105779341,défense,sociale,nouvelle
18.454021372450697,accès,logement,social
18.143741614384975,accès,logement,emploi
17.548951249894277,accès,fonction,publique
16.585044102734944,poser,question,savoir
15.763183148583185,choix,économiques,choix
15.42467387557075,choix,oubliés,contre
12.563646309169407,choix,temps,travail
15.127831021174472,1957,premier,faire
10.362024798273243,avis,peuple,français
20.966006630546122,savoir,lire,écrire
18.57830558474824,savez,marque,point
12.960252993901385,savez,quelque,chose
28.135017955554552,600ème,anniversaire,naissance
28.82348503202956,rose,rose,bonnet
13.286288414530375,militants,front,national
20.672227324827336,rétablissement,peine,mort
17.764233694325426,responsable,politique,administratif
24.012621324194825,grandes,compagnies,pétrolières
19.146922415906406,grandes,entreprises,pétrolières
15.138748484460706,grandes,entreprises,françaises
14.082027331561346,grandes,économies,faire
21.75464014608732,concurrence,libre,faussée
21.209514053074262,concurrence,internationale,déloyale
19.135769554967684,concurrence,effet,bénéfique
14.551883342054822,concurrence,déloyale,pays
19.661586248112975,salaires,travailleurs,manuels
19.175428757447296,salaires,manuels,salaires
12.61771267541031,salaires,travailleurs,français
21.723655450895613,quotas,importation,droits
18.157281410737035,soir,second,tour
15.824573477096433,soir,premier,tour
15.48889488659308,soit,milliards,francs
13.19729132856251,soit,milliards,euros
18.244995375827106,gouvernement,socialo,communiste
13.22213053800743,gouvernement,union,nationale
13.155793400413422,gouvernement,nicolas,sarkozy
10.106223082935664,gouvernement,peuple,peuple
19.41393824680011,exception,culturelle,française
18.67850382029954,parlement,européen,2009
13.664698020774509,parlement,européen,suis
16.514939149062954,chômeurs,millions,pauvres
15.536416643564923,somme,toute,assez
19.62778576032334,représentés,assemblée,nationale
14.557240552224329,beaucoup,pays,contrainte
13.846950494772475,beaucoup,autres,domaines
12.796502793182235,beaucoup,plus,proches
12.219862518378633,beaucoup,hommes,politiques
12.185914484785584,beaucoup,plus,facile
11.783255819455086,beaucoup,autres,choses
11.5543018907656,beaucoup,plus,proche
11.335661604290255,beaucoup,plus,ferme
10.252003905478695,beaucoup,autres,gens
10.224085201913717,beaucoup,autres,pays
17.0693567231904,croissance,zone,euro
15.3550103511241,croissance,plus,faible
14.397444382378815,croissance,emploi,pouvoir
14.215787263561257,villes,plus,million
21.159959271971317,nouvel,ordre,mondial
30.13091355722181,abandons,trahisons,lâchetés
24.775842817398413,classes,moyennes,descendent
21.837243362062566,classes,moyennes,populaires
20.83724336206256,classes,populaires,moyennes
24.09849207952943,protectionnisme,intelligent,raisonné
18.880399795626605,protectionnisme,intelligent,frontières
17.710474794184297,protectionnisme,frontières,nationales
13.99989335570428,protectionnisme,égard,pays
19.453251566884173,système,bout,souffle
18.400273601305024,système,monétaire,international
17.45377344510216,système,protection,sociale
27.808985462334448,bernard,henri,lévy
14.336092737441696,peine,mort,soit
17.406562493190492,soixante,après,guerre
18.84887292261944,harmonie,entre,nature
19.6396867665416,faisons,choix,oubliés
20.93358515285374,sait,lire,écrire
14.085375720604386,quitté,front,national
27.835457673695636,anglais,bourguignons,emprisonnée
27.02810275163803,anglais,débarqué,normandie
25.587530160252058,anglais,jargeau,juin
17.420691703245506,cinq,dernières,années
16.19009945875569,cinq,millions,chômeurs
13.422107278400738,cinq,plus,tard
19.55620178103852,toutes,couches,société
16.653063320291118,toutes,aides,sociales
13.734001378375908,toutes,forces,toute
12.889273081185618,toutes,conditions,toutes
12.360988847629127,toutes,nations,monde
12.072030162648673,toutes,régions,france
11.22192559313173,toutes,forces,france
19.760607577919927,barrer,route,front
14.746004203980203,venir,installer,france
18.046059882112154,jeanne,sait,lire
15.238274801541923,présidence,française,union
26.758404615523226,armes,connétable,richemont
21.22019588350182,armes,destruction,massive
20.432761390131944,véritable,terrorisme,intellectuel
21.14003603032117,etat,collectivités,territoriales
19.239571703872084,etat,collectivités,locales
15.09981900928997,etat,fort,etat
13.877426587953519,etat,etat,fort
13.267410521922653,dire,morale,publique
12.180510303051648,dire,quelque,chose
10.845054509317027,dire,certain,nombre
10.644850722072562,dire,union,européenne
10.615569290208771,dire,beaucoup,choses
9.802156445798719,dire,nicolas,sarkozy
9.771368062342475,dire,vérité,français
8.135280626430696,dire,front,national
15.026808502816628,égalité,entre,citoyens
13.45782097143011,principes,république,française
25.272028334524123,libre,échangisme,débridé
19.67903746004704,libre,échange,total
17.790517182415915,libre,circulation,hommes
13.702299848955438,libre,choix,temps
17.03840865776442,laïcité,neutralité,politique
23.064628627663154,appel,offre,alimentaire
13.739566210374715,chômage,pouvoir,achat
13.118795823764092,chômage,insécurité,immigration
28.268417080971744,1422,henri,meurt
21.25942829774449,française,article,disposant
12.644850722072572,française,union,européenne
8.983277532985639,française,front,national
15.578748818761088,aucune,aide,sociale
20.881196727882084,effet,bénéfique,réduire
12.474861841161552,effet,nicolas,sarkozy
23.249660521495667,mandelson,commissaire,européen
20.036460937158058,immense,majorité,homosexuels
15.356674890235318,immense,majorité,entre
13.123831897733652,immense,majorité,français
13.660945885913403,homme,politique,présenter
22.850880981273185,groupes,politico,religieux
12.7506991035691,sentent,beaucoup,plus
17.72318108205636,moyenne,zone,euro
14.142471436360061,moyenne,pays,européens
10.827016893040899,puisse,dire,était
10.076179864218592,lourde,plus,plus
22.43742659972248,espagne,portugal,grèce
27.687065833802976,dotation,rurale,équité
19.242767058342224,amis,militants,sympathisants
18.039108987677416,amis,chers,camarades
11.427481697429375,amis,front,national
27.602796916905362,continent,boréal,brest
21.2104794941266,aura,préparé,sortie
27.323558635164204,fausses,cartes,vitales
15.416945359776957,rôle,premier,plan
12.57051346128248,rôle,président,république
27.74485512491473,plusieurs,assistances,irrésistiblement
16.799495491978984,racisme,anti,français
25.918387912096737,dominique,strauss,kahn
17.91980233322368,campagne,électorale,législative
16.339299480693228,campagne,électorale,présidentielle
15.309304740395387,campagne,électorale,européenne
10.046237326697426,campagne,front,national
18.13739936487654,empêche,toute,réforme
22.521365418222377,notes,frais,doivent
14.94602025679313,budget,union,européenne
16.12451351911977,jusqu,dernier,moment
21.90209486672593,millions,cartes,vitales
21.416668039555685,millions,fausses,cartes
19.045924028725285,millions,crimes,délits
18.481330756420125,millions,chômeurs,réels
17.281508456274057,millions,emplois,industriels
16.736548305794187,millions,demi,voix
16.580166771838563,millions,emplois,agricoles
16.499509108493346,millions,travailleurs,pauvres
16.454635889754705,millions,rmistes,millions
14.50043957936784,millions,chômeurs,millions
13.825279269675093,millions,pauvres,millions
13.605637459354682,millions,demi,entre
12.61790696468957,millions,français,vivent
11.787831966131872,millions,demi,français
11.739995402517192,millions,électeurs,front
8.515944553744102,millions,français,pouvoir
24.398052361388338,actuelle,agriculteurs,termine
19.03844469585949,aujourd,intégré,culture
8.6102908376556,aujourd,front,national
7.6090379543455064,aujourd,plus,jamais
5.179631212831538,aujourd,plus,plus
19.60770804218968,charge,financière,fiscale
16.985140587772708,charge,toute,misère
15.960361099410207,charge,communauté,nationale
15.606579428730917,mesure,intérêt,général
22.18859899575939,génération,actuelle,agriculteurs
22.43116760925081,émeutes,novembre,2005
23.271640981846033,groupe,droites,européennes
12.72923191037911,groupe,front,national
12.50185863629973,bien,etats,unis
11.664621399408954,bien,plus,précieux
11.641806703722548,bien,chers,compatriotes
11.157288288288019,bien,verra,bien
8.253673854106992,bien,évidemment,suis
8.003743921475426,bien,front,national
6.831257077790262,bien,crois,faut
6.443891731427179,bien,peuple,français
5.971052413048177,bien,faut,faire
31.079383256581725,établira,mystérieux,contact
24.21748011574652,bénéfique,réduire,coûts
18.897378305210793,injuste,effort,hommes
18.949947707106414,systèmes,protection,sociale
11.9218769883215,celles,front,national
24.57911792043585,condamnée,mort,brûlée
28.91791983388762,gloire,immortelle,abandons
21.685259077097335,régionales,mars,2010
20.487549279155285,pupille,nation,père
18.101065582917744,rien,sera,épargné
18.6401469897813,entre,maintient,territoire
15.546533939009798,entre,différents,partis
14.645811112394941,entre,homme,femme
14.2113977244449,entre,leurs,mains
12.540644898908038,entre,milliards,euros
11.099650322375883,entre,nicolas,sarkozy
10.31853796189841,entre,citoyens,français
9.874703198312133,entre,français,étrangers
12.37602605505834,sais,rien,sais
23.314926292961847,budgets,conseils,généraux
15.005212559929674,ministre,éducation,nationale
14.809305057756767,ministre,jacques,chirac
24.161999959639566,arabe,députation,paris
16.481208291750406,pose,question,savoir
21.498281805109336,rupture,contrat,préférence
14.74868760034327,lorsqu,était,ministre
26.343604577365962,dépôt,banques,spéculatives
17.399208830420918,pendant,quinze,jours
15.646783838817267,pendant,campagne,électorale
14.865982335800979,pendant,campagne,présidentielle
14.401139306663264,pendant,deuxième,guerre
14.120231728553478,pendant,années,années
13.745935467899734,pendant,trois,mois
12.888489735210555,pendant,toute,campagne
12.201180738824615,pendant,certain,temps
17.780482863133887,déclaration,droits,homme
17.922069566487192,outre,étranger,chers
20.187759417626516,jamais,patrie,céleste
14.739621139843813,jamais,entendu,parler
19.514281178221413,productivité,concurrence,effet
29.287021048999605,libère,orléans,écrase
19.41132638518179,quatre,coins,monde
17.306864030550948,quatre,millions,demi
14.26649957978287,quatre,plus,anglais
14.181959454116551,quatre,millions,voix
15.861282118774408,perte,pouvoir,achat
20.26161415727939,excusez,aller,secours
27.37602605505834,sordide,jugée,tribunal
17.650892221249478,commencer,celui,ministres
13.399173128643529,folle,politique,immigration
21.43847240987403,plus,grosses,capitalisations
20.72797902706903,plus,ignobles,calomnies
20.474998285899154,plus,basses,insultes
18.82108843146051,plus,prodigieux,destin
18.18365851084521,plus,anglais,débarqué
18.084122837294295,plus,élevées,moyenne
16.238800065037676,plus,tard,portes
15.351009568623695,plus,demandeurs,emplois
15.283194184396123,plus,tard,souvenir
14.366912538274708,plus,grande,fermeté
13.879877762668109,plus,nombreux,recherche
13.580491414746461,plus,demi,siècle
13.488778318046027,plus,tard,jeanne
13.409561750978806,plus,grand,meeting
12.883534786276194,plus,plus,stérilisante
12.717684046341148,plus,grand,bénéfice
12.128647284112734,plus,lucides,plus
12.03972871793584,plus,rien,offrir
11.97579354087097,plus,faible,monde
11.957865781121114,plus,longtemps,possible
11.935730997401624,plus,prendre,charge
11.776694312102048,plus,rien,attendre
11.660320593152015,plus,grande,partie
11.530813537843237,plus,important,celui
11.45894977794098,plus,grand,respect
11.424103167638897,plus,humbles,plus
11.20965371937815,plus,millions,demi
10.906254862776287,plus,plus,nombreux
10.883534786276194,plus,modestes,plus
10.88162675309772,plus,milliards,euros
10.730623102048643,plus,grand,nombre
10.423057357487355,plus,millions,étrangers
10.411047014813459,plus,plus,importants
10.076179864218592,plus,lourde,plus
10.076179864218592,plus,plus,lourde
9.929338475889317,plus,riches,plus
9.832277530170874,plus,facile,dire
9.683862441439835,plus,faibles,plus
9.674081420647244,plus,plus,importantes
9.598132567413952,plus,plus,importante
9.584326767888918,plus,nombreux,plus
9.261137818747425,plus,faire,confiance
9.254178166196596,plus,plus,nombreuses
8.958722282670422,plus,plus,cher
8.254178166196581,plus,plus,pauvres
8.155614331712993,plus,plus,difficile
7.522217590201571,plus,front,national
7.352668029595954,plus,rien,dire
6.9351675546915175,plus,plus,grandes
6.822838854588639,plus,plus,souvent
5.592939898193627,plus,europe,plus
5.489526081774315,plus,faut,faire
4.18430938496099,plus,plus,français
18.761970642816856,peuples,disposer,mêmes
11.731858664035979,peuples,européens,plus
15.795301161115674,autres,mouvements,politiques
13.267653404987414,autres,grands,candidats
12.990461836976856,autres,partis,politiques
12.03813477654533,autres,pays,européens
10.79034861722689,autres,certain,nombre
10.331822688577414,autres,pays,monde
32.32731077002531,famine,peste,ravagent
15.285928341840474,déjà,nombreuses,années
12.914659976802888,déjà,certain,nombre
21.244964186804147,dauphin,france,banni
14.56814792890167,abord,faire,diagnostic
19.247827722344798,sarkozy,dominique,strauss
18.313552615395096,sarkozy,ségolène,royal
17.110019221309962,sarkozy,bayrou,royal
16.69498172203111,sarkozy,royal,bayrou
15.815347695382417,sarkozy,françois,hollande
14.468250364970324,sarkozy,avait,promis
11.860676814875859,sarkozy,nicolas,sarkozy
21.865351783083465,réservées,familles,françaises
20.187399747942305,états,unis,amérique
20.986185799760122,secrétaire,général,otan
18.440763510244892,secrétaire,parti,socialiste
17.19715752786006,temporaire,travail,immigration
28.37602605505834,cautères,jambes,bois
19.62828062213889,million,demi,clandestins
16.038363611411476,communauté,communauté,nationale
13.164130183395418,oubliés,politique,française
22.578419109552296,prix,essence,pompe
19.984650711455803,prix,nobel,économie
24.791063554337192,subventions,associations,communautaristes
20.179151997087416,lorraine,excusez,aller
17.18341442065921,économique,social,culturel
16.86664803088763,économique,patriotisme,social
16.005226385770683,économique,retour,croissance
10.580848101467137,économique,social,france
10.365572209574971,économique,sociale,politique
25.7328695234161,compagnons,armes,connétable
19.7920708374091,chèque,premier,logement
16.919070188629053,gagner,deuxième,tour
20.50006731900171,françois,mitterrand,1981
18.57257003385561,françois,hollande,cherche
17.812240446623893,françois,hollande,allait
15.587367035783693,françois,hollande,nicolas
14.763113589152717,françois,hollande,président
24.09264300383274,justes,contrôles,laisse
19.699598782529353,1700,milliards,euros
17.47359510764052,était,trompé,porte
14.098286632218286,était,jean,marie
13.908165814350461,était,ministre,agriculture
12.619852000068317,était,premier,ministre
11.779698235366201,était,quelque,sorte
10.029468077091533,était,président,république
23.976095448169705,acquisition,automatique,nationalité
13.53124897424999,ainsi,pouvoir,achat
17.34685039356876,trois,quatre,cinq
13.246364458409221,trois,mois,après
19.94409165318301,respect,ordre,naturel
16.551211923865967,gens,jeunes,filles
10.664800037784108,gens,front,national
16.077357866440085,second,tour,élection
15.879861576989182,second,tour,élections
14.825875050856038,près,milliards,euros
14.795710378262335,près,quatre,millions
13.573317956925884,près,millions,voix
16.526549869631697,famille,école,armée
17.173234368377805,suis,pupille,nation
16.057517480712125,suis,près,convaincu
14.975398860238627,suis,député,européen
14.476394490017341,suis,femme,libre
14.028748633720806,suis,candidat,présidence
14.019907594256185,suis,candidate,élection
13.367577537176135,suis,présidente,front
12.435879330278627,suis,homme,libre
11.998815524669794,suis,quelque,sorte
7.451491085181829,suis,beaucoup,plus
18.030200155026083,chine,etats,unis
22.803748813968298,rouen,dernier,souffle
17.80617044672739,entré,millions,immigrés
14.084741965457969,solidarité,nationale,travail
15.472505257478165,élire,président,république
29.456946050441907,banni,pape,martin
19.74622790627111,compte,productivité,concurrence
19.048256443720767,compte,rendu,mandat
16.03010340867385,compte,tenu,situation
22.9255645899256,rassemblement,bleu,marine
19.234925250205926,rassemblement,forces,nationales
11.152306206971907,rassemblement,peuple,français
21.21694981063454,france,banni,pape
19.071899477831266,france,prêter,trésor
19.04292041085949,france,mère,arts
17.6821730670816,france,5ème,puissance
15.32742634699611,france,aller,emprunter
13.568882663760565,france,toute,entière
12.690726471766549,france,nations,européennes
12.640102128645278,france,année,dernière
12.624780306011335,france,etats,unis
12.572083295491751,france,chers,compatriotes
11.89623603257306,france,identité,sécurité
11.406795325091295,france,chers,amis
10.045080177551025,france,nicolas,sarkozy
7.800311612574532,france,français,abord
7.641238764016791,france,front,national
6.566813401138781,france,peuple,français
6.435414736457503,france,sera,plus
5.432158087126801,france,pays,plus
3.4736135450265166,france,plus,plus
15.470591184376364,transparence,plus,totale
14.528211265754472,mandat,nicolas,sarkozy
13.942931326623537,mandat,président,république
31.350030846525403,reine,isabeau,bavière
17.058151361954508,mettre,droits,douane
16.657653184614126,mettre,protections,frontières
16.344030783598907,mettre,place,protectionnisme
15.203320126545453,mettre,oeuvre,grand
15.093069210065693,mettre,place,priorité
15.033690662986753,mettre,place,patriotisme
14.277295257797107,mettre,france,abri
11.447177710702206,mettre,place,politique
19.63445011817545,sommes,capables,fabriquer
13.72778356093075,sommes,campagne,électorale
23.922435315010105,liberté,soucieuse,humbles
20.4900832304291,liberté,équité,fraternité
19.819624509426326,liberté,individuelle,dignité
19.59505279003064,liberté,égalité,fraternité
15.418428935301122,liberté,sécurité,prospérité
15.37752940821592,liberté,expression,liberté
14.52953250166097,liberté,pensée,liberté
9.353218900897907,liberté,peuple,français
16.688319895146883,voulez,faire,club
22.812303990910504,anciens,compagnons,armes
18.077141910292553,lien,entre,générations
17.850564566085843,dizaines,millions,morts
21.714010496164775,pauvres,faibles,riches
17.69028147719365,taux,intérêt,extrêmement
22.946038214313532,pages,faits,divers
